User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Normalized_App_Sessions,Normalized_Distance_Travelled,Normalized_Calories_Burned,Normalized_activity_level,Composite_Index
209,Male,36,0,Urban,53,37,214,-1.6717624974764798,-1.5117361353994152,-1.1648028512217947,-1.236686952424231,-1.39624710913048
210,Male,43,2,Rural,176,157,746,1.209520391804849,1.7539169696714725,1.6736291320043308,1.2376766978843543,1.4686857978412518
211,Male,28,1,Urban,146,103,517,0.5067684675898907,0.284373072389573,0.4518228835855663,0.0004948727300616625,0.3108648240737729
212,Female,48,2,Rural,162,103,572,0.8815694938378684,0.284373072389573,0.7452697991446583,1.2376766978843543,0.7872222658141135
213,Female,18,2,Urban,150,142,329,0.6004687241518851,1.3457103315376115,-0.551232027780057,1.2376766978843543,0.6581559314484485
214,Male,57,0,Suburban,80,55,330,-1.0392857656830174,-1.021888169638782,-0.5458966293153462,-1.236686952424231,-0.9609393792653442
215,Male,53,2,Urban,152,87,698,0.6473188524328823,-0.1510473416198787,1.4175300056982143,1.2376766978843543,0.7878695535988931
216,Female,46,1,Suburban,115,85,346,-0.21940852076556613,-0.20547489337106015,-0.46053025387997404,0.0004948727300616625,-0.22122969882163465
217,Male,42,0,Suburban,70,39,319,-1.2735364070880035,-1.4573085836482338,-0.6045860124271646,-1.236686952424231,-1.1430294888969081
218,Female,35,1,Rural,112,72,224,-0.28968371318706193,-0.5592539797537397,-1.111448866574687,0.0004948727300616625,-0.48997292169635676
219,Female,20,2,Rural,157,93,456,0.7644441731353754,0.012235313633665696,0.12636357723820985,1.2376766978843543,0.5351799404729013
220,Male,35,0,Urban,68,58,166,-1.3203865353690007,-0.9402468420120099,-1.4209019775279113,-1.236686952424231,-1.2295555768332882
221,Male,24,1,Suburban,141,71,402,0.38964314688739765,-0.5864677556293304,-0.16174793985617134,0.0004948727300616625,-0.0895194189670106
222,Male,45,1,Rural,124,92,491,-0.00858294350107866,-0.014978462241925035,0.31310252350308654,0.0004948727300616625,0.07250899762253613
223,Female,34,2,Suburban,161,96,534,0.8581444296973698,0.09387664126043789,0.5425246574856493,1.2376766978843543,0.6830556065819529
224,Female,42,1,Suburban,128,85,419,0.08511731306091577,-0.20547489337106015,-0.07104616595608837,0.0004948727300616625,-0.04772721838404277
225,Male,35,2,Suburban,189,173,440,1.5140462256313307,2.189337383680924,0.040997201802837634,1.2376766978843543,1.2455143772498616
226,Male,57,2,Urban,164,111,506,0.9284196221188656,0.5020832793942989,0.39313350047374795,1.2376766978843543,0.7653282749678167
227,Male,20,2,Suburban,160,136,332,0.8347193655568712,1.182427676284067,-0.5352258323859247,1.2376766978843543,0.679899476834842
228,Female,42,2,Suburban,172,140,473,1.1158201352428545,1.2912827797864301,0.21706535113829278,1.2376766978843543,0.9654612410129829
229,Male,24,0,Urban,57,45,120,-1.5780622409144853,-1.2940259283946893,-1.6663303069046063,-1.236686952424231,-1.4437763571595028
230,Female,27,1,Urban,142,101,689,0.41306821102789626,0.22994552063839155,1.3695114195158173,0.0004948727300616625,0.5032550059780417
231,Male,36,1,Rural,127,87,413,0.061692248920417164,-0.1510473416198787,-0.10305855674435295,0.0004948727300616625,-0.04797969417843821
232,Male,32,0,Suburban,74,52,368,-1.179836150526009,-1.1035294972655543,-0.34315148765633724,-1.236686952424231,-0.9658010219680329
233,Female,38,2,Suburban,191,118,462,1.560896353912328,0.692579710523434,0.1583759680264744,1.2376766978843543,0.9123821825866477
234,Female,38,2,Urban,191,164,471,1.560896353912328,1.9444134008006075,0.20639455420887126,1.2376766978843543,1.2373452517015402
235,Female,54,2,Urban,177,123,768,1.2329454559453474,0.8286485899013877,1.7910078982279676,1.2376766978843543,1.2725696604897643
236,Female,45,2,Rural,176,153,827,1.209520391804849,1.6450618661691097,2.1057964076459026,1.2376766978843543,1.5495138408760538
237,Female,49,0,Urban,94,90,208,-0.7113348677160368,-0.0694060139931065,-1.1968152420100593,-1.236686952424231,-0.8035607690358584
238,Female,58,1,Urban,144,86,705,0.4599183393088935,-0.1782611174954694,1.4548777949511897,0.0004948727300616625,0.4342574723736689
239,Male,44,2,Urban,189,96,506,1.5140462256313307,0.09387664126043789,0.39313350047374795,1.2376766978843543,0.8096832663124678
240,Female,40,2,Urban,173,128,372,1.139245199383353,0.9647174692793413,-0.3218098937974942,1.2376766978843543,0.7549573681873886
241,Male,27,2,Rural,158,95,407,0.787869237275874,0.06666286538484716,-0.13507094753261753,1.2376766978843543,0.4892844632531145
242,Male,57,1,Suburban,138,123,471,0.3193679544659018,0.8286485899013877,0.20639455420887126,0.0004948727300616625,0.33872649282655565
243,Male,58,1,Suburban,128,108,411,0.08511731306091577,0.4204419517675267,-0.11372935367377447,0.0004948727300616625,0.09808119597118242
244,Female,23,0,Suburban,86,71,407,-0.8987353808400257,-0.5864677556293304,-0.13507094753261753,-1.236686952424231,-0.7142402591065511
245,Female,41,1,Suburban,128,68,522,0.08511731306091577,-0.6681090832561026,0.47849987590912013,0.0004948727300616625,-0.025999255389001275
246,Male,35,1,Suburban,101,53,339,-0.5473594187325467,-1.0763157213899637,-0.49787804313294937,0.0004948727300616625,-0.5302645776313495
247,Male,27,2,Urban,188,165,885,1.4906211614908322,1.9716271766761984,2.415249518599127,1.2376766978843543,1.778793638662628
248,Male,32,1,Suburban,122,87,330,-0.05543307178207588,-0.1510473416198787,-0.5458966293153462,0.0004948727300616625,-0.18797054249680978
249,Female,51,2,Urban,197,195,602,1.7014467387553196,2.7880404529439202,0.9053317530859811,1.2376766978843543,1.658123910667394
250,Male,25,0,Suburban,96,57,449,-0.6644847394350397,-0.9674606178876006,0.08901578798523449,-1.236686952424231,-0.6949041304404092
251,Female,52,2,Suburban,166,162,355,0.9752697503998629,1.8899858490494261,-0.41251166769757713,1.2376766978843543,0.9226051574090165
252,Male,44,0,Urban,56,46,255,-1.601487305054984,-1.2668121525190987,-0.9460515141686534,-1.236686952424231,-1.2627594810417417
253,Female,42,1,Suburban,132,101,564,0.1788175696229102,0.22994552063839155,0.7025866114269722,0.0004948727300616625,0.2779611436045839
254,Female,20,0,Urban,59,39,168,-1.531212112633488,-1.4573085836482338,-1.4102311805984897,-1.236686952424231,-1.4088597073261107
255,Male,38,2,Rural,164,84,521,0.9284196221188656,-0.23268866924665088,0.47316447744440937,1.2376766978843543,0.6016430320502446
256,Female,56,1,Rural,142,105,352,0.41306821102789626,0.33880062414075446,-0.4285178630917094,0.0004948727300616625,0.08096146120175073
257,Male,49,1,Rural,114,92,532,-0.24283358490606474,-0.014978462241925035,0.5318538605562277,0.0004948727300616625,0.0686341715345749
258,Male,38,2,Suburban,182,91,823,1.3500707766478406,-0.04219223811751577,2.0844548137870595,1.2376766978843543,1.1575025125504346
259,Male,26,1,Suburban,141,110,610,0.38964314688739765,0.47486950351870816,0.9480149408036672,0.0004948727300616625,0.45325561598495867
260,Male,18,2,Suburban,169,97,715,1.0455449428213586,0.12109041713602862,1.5082317795982974,1.2376766978843543,0.9781359593600096
261,Male,21,0,Suburban,72,64,323,-1.2266862788070063,-0.7769641867584656,-0.5832444185683215,-1.236686952424231,-0.9558954591395061
262,Female,21,0,Urban,76,64,181,-1.1329860222450119,-0.7769641867584656,-1.3408710005572497,-1.236686952424231,-1.1218770404962395
263,Male,43,1,Rural,102,62,314,-0.5239343545920481,-0.831391738509647,-0.6312630047507184,0.0004948727300616625,-0.4965235562805879
264,Female,51,2,Urban,180,126,770,1.3032206483668434,0.9102899175281598,1.801678695157389,1.2376766978843543,1.3132164897341867
265,Male,44,2,Rural,196,121,914,1.678021674614821,0.7742210381502062,2.569976074075739,1.2376766978843543,1.5649738711812802
266,Male,32,0,Rural,76,46,167,-1.1329860222450119,-1.2668121525190987,-1.4155665790632004,-1.236686952424231,-1.2630129265628853
267,Female,49,2,Urban,163,127,483,0.904994557978367,0.9375036934037506,0.2704193357854004,1.2376766978843543,0.8376485712629681
268,Male,58,1,Urban,145,95,523,0.4833434034493921,0.06666286538484716,0.4838352743738309,0.0004948727300616625,0.25858410398453296
269,Male,24,1,Urban,112,88,342,-0.28968371318706193,-0.12383356574428796,-0.4818718477388171,0.0004948727300616625,-0.22372356348502634
270,Female,31,0,Rural,58,45,269,-1.5546371767739868,-1.2940259283946893,-0.8713559356627028,-1.236686952424231,-1.2391764983139024
271,Female,40,2,Urban,198,140,765,1.7248718028958183,1.2912827797864301,1.7750017028338354,1.2376766978843543,1.5072082458501095
272,Male,18,1,Suburban,112,76,380,-0.28968371318706193,-0.45039887625137676,-0.2791267060798081,0.0004948727300616625,-0.25467860569704626
273,Male,49,1,Urban,127,86,629,0.061692248920417164,-0.1782611174954694,1.0493875116331717,0.0004948727300616625,0.23332837894704528
274,Male,58,1,Rural,141,140,329,0.38964314688739765,1.2912827797864301,-0.551232027780057,0.0004948727300616625,0.2825471929059581
275,Male,43,2,Rural,164,158,370,0.9284196221188656,1.7811307455470633,-0.3324806907269157,1.2376766978843543,0.9036865937058419
276,Male,26,0,Urban,57,48,176,-1.5780622409144853,-1.2123846007679173,-1.3675479928808036,-1.236686952424231,-1.3486704467468593
277,Male,33,0,Urban,55,36,161,-1.6249123691954825,-1.538949911275006,-1.447578969851465,-1.236686952424231,-1.462032050686546
278,Male,48,1,Rural,140,90,421,0.36621808274689904,-0.0694060139931065,-0.06037536902666685,0.0004948727300616625,0.05923289311429683
279,Male,19,0,Rural,94,79,340,-0.7113348677160368,-0.3687575486246045,-0.4925426446682386,-1.236686952424231,-0.7023305033582777
280,Male,49,1,Urban,118,67,476,-0.1491333283440703,-0.6953228591316933,0.23307154653242507,0.0004948727300616625,-0.15272244205331922
281,Female,27,1,Suburban,146,108,424,0.5067684675898907,0.4204419517675267,-0.04436917363253456,0.0004948727300616625,0.2208340296137361
282,Female,42,2,Suburban,166,89,465,0.9752697503998629,-0.09661978986869724,0.1743821634206067,1.2376766978843543,0.5726772054590317
283,Male,35,1,Suburban,114,113,279,-0.24283358490606474,0.5565108311454803,-0.8180019510155951,0.0004948727300616625,-0.1259574580115295
284,Female,51,1,Rural,145,141,395,0.4833434034493921,1.3184965556620207,-0.19909572910914666,0.0004948727300616625,0.40080977568308196
285,Female,46,2,Suburban,190,171,393,1.5374712897718295,2.134909831929743,-0.20976652603856819,1.2376766978843543,1.1750728233868395
286,Male,41,2,Suburban,150,147,464,0.6004687241518851,1.4817792109155652,0.16904676495589593,1.2376766978843543,0.8722428494769251
287,Female,20,0,Urban,98,96,328,-0.6176346111540425,0.09387664126043789,-0.5565674262447677,-1.236686952424231,-0.5792530871406508
288,Female,32,2,Urban,155,87,552,0.7175940448543782,-0.1510473416198787,0.638561829850443,1.2376766978843543,0.6106963077423242
289,Female,20,1,Suburban,137,122,608,0.2959428903254032,0.8014348140257969,0.9373441438742457,0.0004948727300616625,0.5088041802388769
290,Female,48,2,Rural,199,151,628,1.7482968670363168,1.590634314417928,1.044052113168461,1.2376766978843543,1.405164998126765
291,Female,27,2,Suburban,177,90,434,1.2329454559453474,-0.0694060139931065,0.008984811014573062,1.2376766978843543,0.602550237712792
292,Male,55,0,Urban,85,60,301,-0.9221604449805243,-0.8858192902608284,-0.7006231847919583,-1.236686952424231,-0.9363224681143856
293,Male,39,2,Urban,174,98,410,1.1626702635238517,0.14830419301161935,-0.11906475213848523,1.2376766978843543,0.6073966005703351
294,Female,31,1,Urban,126,66,403,0.038267184779918556,-0.722536635007284,-0.15641254139146057,0.0004948727300616625,-0.2100467797221911
295,Female,26,1,Suburban,116,113,385,-0.19598345662506753,0.5565108311454803,-0.2524497137562543,0.0004948727300616625,0.02714313337355502
296,Female,35,1,Rural,117,79,303,-0.17255839248456892,-0.3687575486246045,-0.6899523878625368,0.0004948727300616625,-0.30769336406041214
297,Male,25,2,Suburban,168,117,474,1.02211987868086,0.6653659346478432,0.22240074960300354,1.2376766978843543,0.7868908152040153
298,Female,55,2,Urban,173,130,382,1.139245199383353,1.0191450210305228,-0.2684559091503866,1.2376766978843543,0.7819027522869608
299,Male,32,1,Urban,122,100,414,-0.05543307178207588,0.20273174476280081,-0.09772315827964219,0.0004948727300616625,0.012517596857786103
300,Female,32,2,Urban,153,90,712,0.670743916573381,-0.0694060139931065,1.492225584204165,1.2376766978843543,0.8328100461671984
301,Female,23,0,Urban,61,33,189,-1.484361984352491,-1.6205912389017783,-1.2981878128395636,-1.236686952424231,-1.409956997129516
302,Male,29,0,Suburban,90,85,237,-0.8050351242780313,-0.20547489337106015,-1.042088686533447,-1.236686952424231,-0.8223214141516924
303,Male,59,0,Suburban,57,50,242,-1.5780622409144853,-1.1579570490167357,-1.0154116942098932,-1.236686952424231,-1.2470294841413363
304,Male,36,0,Rural,60,56,123,-1.5077870484929896,-0.9946743937631913,-1.650324111510474,-1.236686952424231,-1.3473681265477215
305,Female,57,1,Urban,128,80,492,0.08511731306091577,-0.3415437727490138,0.3184379219677973,0.0004948727300616625,0.01562658375244022
306,Female,22,2,Suburban,198,122,695,1.7248718028958183,0.8014348140257969,1.401523810304082,1.2376766978843543,1.2913767812775128
307,Male,44,0,Suburban,95,87,430,-0.6879098035755383,-0.1510473416198787,-0.012356782844269987,-1.236686952424231,-0.5220002201159795
308,Female,27,1,Urban,115,88,527,-0.21940852076556613,-0.12383356574428796,0.5051768682326739,0.0004948727300616625,0.04060741361322037
309,Male,31,0,Suburban,83,75,330,-0.9690105732615215,-0.47761265212696746,-0.5458966293153462,-1.236686952424231,-0.8073017017820165
310,Male,51,2,Urban,165,94,707,0.9518446862593642,0.03944908950925643,1.4655485918806113,1.2376766978843543,0.9236297663833966
311,Female,32,0,Rural,67,34,253,-1.3438115995094992,-1.5933774630261874,-0.9567223110980749,-1.236686952424231,-1.2826495815144983
312,Female,46,0,Urban,82,81,245,-0.9924356374020201,-0.31432999687342306,-0.999405498815761,-1.236686952424231,-0.8857145213788589
313,Female,43,0,Urban,77,74,316,-1.1095609581045132,-0.5048264280025582,-0.6205922078212969,-1.236686952424231,-0.8679166365881499
314,Female,44,0,Suburban,86,54,211,-0.8987353808400257,-1.0491019455143729,-1.180809046615927,-1.236686952424231,-1.091333331348639
315,Female,20,2,Rural,157,131,402,0.7644441731353754,1.0463587969061134,-0.16174793985617134,1.2376766978843543,0.7216829320174178
316,Female,20,1,Rural,106,54,308,-0.4302340980300536,-1.0491019455143729,-0.663275395538983,0.0004948727300616625,-0.5355291415883369
317,Female,52,0,Suburban,82,80,287,-0.9924356374020201,-0.3415437727490138,-0.7753187632979089,-1.236686952424231,-0.8364962814682935
318,Male,52,1,Rural,148,142,420,0.5536185958708879,1.3457103315376115,-0.06571076749137761,0.0004948727300616625,0.4585282581617959
319,Male,23,2,Rural,163,88,665,0.904994557978367,-0.12383356574428796,1.241461856362759,1.2376766978843543,0.8150748866202981
320,Female,31,2,Urban,167,153,677,0.9986948145403615,1.6450618661691097,1.3054866379392882,1.2376766978843543,1.2967300041332783
321,Male,43,0,Suburban,95,71,395,-0.6879098035755383,-0.5864677556293304,-0.19909572910914666,-1.236686952424231,-0.6775400601845616
322,Male,20,1,Rural,137,134,646,0.2959428903254032,1.1280001245328857,1.1400892855332547,0.0004948727300616625,0.6411317932804014
323,Male,50,0,Rural,95,60,231,-0.6879098035755383,-0.8858192902608284,-1.0741010773217117,-1.236686952424231,-0.9711292808955774
324,Male,59,2,Rural,158,131,514,0.787869237275874,1.0463587969061134,0.43581668819143404,1.2376766978843543,0.876930355064444
325,Female,30,0,Urban,75,43,156,-1.1564110863855104,-1.348453480145871,-1.4742559621750189,-1.236686952424231,-1.3039518702826578
326,Male,46,0,Urban,93,81,301,-0.7347599318565354,-0.31432999687342306,-0.7006231847919583,-1.236686952424231,-0.746600016486537
327,Male,26,1,Suburban,112,58,243,-0.28968371318706193,-0.9402468420120099,-1.0100762957451825,0.0004948727300616625,-0.5598779945535481
328,Female,49,2,Suburban,158,131,569,0.787869237275874,1.0463587969061134,0.729263603750526,1.2376766978843543,0.9502920839542169
329,Male,39,0,Urban,71,67,202,-1.2501113429475048,-0.6953228591316933,-1.2288276327983239,-1.236686952424231,-1.1027371968254382
330,Male,39,0,Suburban,72,58,245,-1.2266862788070063,-0.9402468420120099,-0.999405498815761,-1.236686952424231,-1.1007563930147521
331,Female,51,0,Suburban,75,68,210,-1.1564110863855104,-0.6681090832561026,-1.1861444450806378,-1.236686952424231,-1.0618378917866205
332,Male,27,1,Suburban,127,92,293,0.061692248920417164,-0.014978462241925035,-0.7433063725096444,0.0004948727300616625,-0.17402442827527265
333,Female,42,2,Urban,166,145,772,0.9752697503998629,1.4273516591643838,1.8123494920868106,1.2376766978843543,1.3631618998838528
334,Female,29,0,Urban,67,57,265,-1.3438115995094992,-0.9674606178876006,-0.8926975295215458,-1.236686952424231,-1.1101641748357192
335,Female,20,0,Rural,75,67,211,-1.1564110863855104,-0.6953228591316933,-1.180809046615927,-1.236686952424231,-1.0673074861393403
336,Male,36,0,Rural,61,51,267,-1.484361984352491,-1.130743273141145,-0.8820267325921243,-1.236686952424231,-1.1834547356274978
337,Male,50,2,Rural,159,114,447,0.8112943014163726,0.5837246070210711,0.07834499105581297,1.2376766978843543,0.6777601493444028
338,Female,43,1,Rural,124,108,320,-0.00858294350107866,0.4204419517675267,-0.5992506139624538,0.0004948727300616625,-0.04672418324148603
339,Female,30,1,Suburban,146,104,470,0.5067684675898907,0.31158684826516375,0.2010591557441605,0.0004948727300616625,0.2549773360823192
340,Female,24,0,Suburban,52,42,180,-1.6951875616169785,-1.3756672560214616,-1.3462063990219606,-1.236686952424231,-1.413437042271158
341,Male,51,0,Urban,52,29,185,-1.6951875616169785,-1.729446342404141,-1.3195294066984067,-1.236686952424231,-1.4952125657859392
